sps,test,model,run,PA,score,Cutoff,Sensitivity,Specificity
Mmem,TSS,RF,RUN3,PA1,0.992,484,99.753,99.495
Mmem,ROC,RF,RUN3,PA1,0.998,NA,NA,NA
Mmem,FAR,RF,RUN3,PA1,0.997,989,98.415,99.748
Mmem,SR,RF,RUN3,PA1,0.997,989,98.415,99.748
Mmem,ACCURACY,RF,RUN3,PA1,0.996,484,99.753,99.495
Mmem,BIAS,RF,RUN3,PA1,1,661,99.613,99.567
Mmem,POD,RF,RUN3,PA1,0.999,5,99.93,98.414
Mmem,CSI,RF,RUN3,PA1,0.993,484,99.753,99.495
Mmem,ETS,RF,RUN3,PA1,0.985,484,99.753,99.495
Mmem,KAPPA,GLM,RUN4,PA1,0.984,910,99.366,98.991
Mmem,TSS,GLM,RUN4,PA1,0.984,910,99.366,98.991
Mmem,ROC,GLM,RUN4,PA1,0.997,NA,NA,NA
Mmem,FAR,GLM,RUN4,PA1,0.994,980,96.302,99.387
Mmem,SR,GLM,RUN4,PA1,0.994,980,96.302,99.387
Mmem,ACCURACY,GLM,RUN4,PA1,0.992,905,99.401,98.919
Mmem,BIAS,GLM,RUN4,PA1,0.999,940,99.19,99.063
Mmem,POD,GLM,RUN4,PA1,0.999,2,100,0
Mmem,CSI,GLM,RUN4,PA1,0.984,900,99.436,98.919
Mmem,ETS,GLM,RUN4,PA1,0.968,910,99.366,98.991
Mmem,KAPPA,ANN,RUN4,PA1,0.984,824,99.296,99.063
Mmem,TSS,ANN,RUN4,PA1,0.984,824,99.296,99.063
Mmem,ROC,ANN,RUN4,PA1,0.997,NA,NA,NA
Mmem,FAR,ANN,RUN4,PA1,0.995,984,96.372,99.495
Mmem,SR,ANN,RUN4,PA1,0.995,984,96.372,99.495
Mmem,ACCURACY,ANN,RUN4,PA1,0.992,824,99.296,99.063
Mmem,BIAS,ANN,RUN4,PA1,1,864,99.155,99.099
Mmem,POD,ANN,RUN4,PA1,0.998,2,100,0
Mmem,CSI,ANN,RUN4,PA1,0.984,824,99.296,99.063
Mmem,ETS,ANN,RUN4,PA1,0.968,824,99.296,99.063
Mmem,KAPPA,SRE,RUN4,PA1,0.883,495,88.658,99.712
Mmem,TSS,SRE,RUN4,PA1,0.884,495,88.658,99.712
Mmem,ROC,SRE,RUN4,PA1,0.942,NA,NA,NA
Mmem,FAR,SRE,RUN4,PA1,0.997,495,88.658,99.712
Mmem,SR,SRE,RUN4,PA1,0.997,495,88.658,99.712
Mmem,ACCURACY,SRE,RUN4,PA1,0.941,495,88.658,99.712
Mmem,BIAS,SRE,RUN4,PA1,0.889,495,88.658,99.712
Mmem,POD,SRE,RUN4,PA1,0.887,495,88.658,99.712
Mmem,CSI,SRE,RUN4,PA1,0.884,495,88.658,99.712
Mmem,ETS,SRE,RUN4,PA1,0.79,495,88.658,99.712
Mmem,KAPPA,RF,RUN4,PA1,0.986,243,99.648,98.919
Mmem,TSS,RF,RUN4,PA1,0.986,243,99.648,98.919
Mmem,ROC,RF,RUN4,PA1,0.998,NA,NA,NA
Mmem,FAR,RF,RUN4,PA1,0.996,989,97.534,99.603
Mmem,SR,RF,RUN4,PA1,0.996,989,97.534,99.603
Mmem,ACCURACY,RF,RUN4,PA1,0.993,243,99.648,98.919
Mmem,BIAS,RF,RUN4,PA1,1,666,99.225,99.207
Mmem,POD,RF,RUN4,PA1,0.998,1,100,0
Mmem,CSI,RF,RUN4,PA1,0.986,243,99.648,98.919
Mmem,ETS,RF,RUN4,PA1,0.972,243,99.648,98.919
Mmem,KAPPA,GLM,RUN5,PA1,0.983,920,99.155,99.135
Mmem,TSS,GLM,RUN5,PA1,0.983,920,99.155,99.135
Mmem,ROC,GLM,RUN5,PA1,0.997,NA,NA,NA
Mmem,FAR,GLM,RUN5,PA1,0.995,980,95.245,99.495
Mmem,SR,GLM,RUN5,PA1,0.995,980,95.245,99.495
Mmem,ACCURACY,GLM,RUN5,PA1,0.991,845,99.331,98.955
Mmem,BIAS,GLM,RUN5,PA1,1,920,99.155,99.135
Mmem,POD,GLM,RUN5,PA1,0.999,2,100,0
Mmem,CSI,GLM,RUN5,PA1,0.983,835,99.331,98.955
Mmem,ETS,GLM,RUN5,PA1,0.966,920,99.155,99.135
Mmem,KAPPA,ANN,RUN5,PA1,0.984,493,99.331,99.063
Mmem,TSS,ANN,RUN5,PA1,0.984,493,99.331,99.063
Mmem,ROC,ANN,RUN5,PA1,0.998,NA,NA,NA
Mmem,FAR,ANN,RUN5,PA1,0.996,984,95.879,99.64
Mmem,SR,ANN,RUN5,PA1,0.996,984,95.879,99.64
Mmem,ACCURACY,ANN,RUN5,PA1,0.992,493,99.331,99.063
Mmem,BIAS,ANN,RUN5,PA1,1,809,99.119,99.099
Mmem,POD,ANN,RUN5,PA1,0.999,3,100,0
Mmem,CSI,ANN,RUN5,PA1,0.984,493,99.331,99.063
Mmem,ETS,ANN,RUN5,PA1,0.968,493,99.331,99.063
Mmem,KAPPA,SRE,RUN5,PA1,0.888,495,89.045,99.82
Mmem,TSS,SRE,RUN5,PA1,0.889,495,89.045,99.82
Mmem,ROC,SRE,RUN5,PA1,0.944,NA,NA,NA
Mmem,FAR,SRE,RUN5,PA1,0.998,495,89.045,99.82
Mmem,SR,SRE,RUN5,PA1,0.998,495,89.045,99.82
Mmem,ACCURACY,SRE,RUN5,PA1,0.944,495,89.045,99.82
Mmem,BIAS,SRE,RUN5,PA1,0.892,495,89.045,99.82
Mmem,POD,SRE,RUN5,PA1,0.89,495,89.045,99.82
Mmem,CSI,SRE,RUN5,PA1,0.889,495,89.045,99.82
Mmem,ETS,SRE,RUN5,PA1,0.798,495,89.045,99.82
Mmem,KAPPA,RF,RUN5,PA1,0.99,293,99.683,99.279
Mmem,TSS,RF,RUN5,PA1,0.99,293,99.683,99.279
Mmem,ROC,RF,RUN5,PA1,0.999,NA,NA,NA
Mmem,FAR,RF,RUN5,PA1,0.996,979,98.415,99.64
Mmem,SR,RF,RUN5,PA1,0.996,979,98.415,99.64
Mmem,ACCURACY,RF,RUN5,PA1,0.995,187,99.789,99.171
Mmem,BIAS,RF,RUN5,PA1,1,626,99.401,99.387
Mmem,POD,RF,RUN5,PA1,1,0,100,0
Mmem,CSI,RF,RUN5,PA1,0.99,182,99.789,99.171
Mmem,ETS,RF,RUN5,PA1,0.98,293,99.683,99.279
Pcam,KAPPA,GLM,RUN1,PA1,0.951,798,98.03,98.234
Pcam,TSS,GLM,RUN1,PA1,0.969,449,99.305,97.55
Pcam,ROC,GLM,RUN1,PA1,0.995,NA,NA,NA
Pcam,FAR,GLM,RUN1,PA1,0.976,977,86.79,99.315
Pcam,SR,GLM,RUN1,PA1,0.976,977,86.79,99.315
Pcam,ACCURACY,GLM,RUN1,PA1,0.982,813,98.03,98.27
Pcam,BIAS,GLM,RUN1,PA1,1,937,95.944,98.739
Pcam,POD,GLM,RUN1,PA1,0.998,1,100,0
Pcam,CSI,GLM,RUN1,PA1,0.928,798,98.03,98.234
Pcam,ETS,GLM,RUN1,PA1,0.906,798,98.03,98.234
Pcam,KAPPA,ANN,RUN1,PA1,0.965,872,97.683,99.063
Pcam,TSS,ANN,RUN1,PA1,0.972,527,98.61,98.595
Pcam,ROC,ANN,RUN1,PA1,0.997,NA,NA,NA
Pcam,FAR,ANN,RUN1,PA1,0.983,982,90.73,99.495
Pcam,SR,ANN,RUN1,PA1,0.983,982,90.73,99.495
Pcam,ACCURACY,ANN,RUN1,PA1,0.987,887,97.567,99.063
Pcam,BIAS,ANN,RUN1,PA1,0.998,922,97.451,99.171
Pcam,POD,ANN,RUN1,PA1,0.999,3,100,0
Pcam,CSI,ANN,RUN1,PA1,0.948,872,97.683,99.063
Pcam,ETS,ANN,RUN1,PA1,0.933,872,97.683,99.063
Pcam,KAPPA,SRE,RUN1,PA1,0.908,495,87.949,99.532
Pcam,TSS,SRE,RUN1,PA1,0.875,495,87.949,99.532
Pcam,ROC,SRE,RUN1,PA1,0.937,NA,NA,NA
Pcam,FAR,SRE,RUN1,PA1,0.983,495,87.949,99.532
Pcam,SR,SRE,RUN1,PA1,0.983,495,87.949,99.532
Pcam,ACCURACY,SRE,RUN1,PA1,0.968,495,87.949,99.532
Pcam,BIAS,SRE,RUN1,PA1,0.895,495,87.949,99.532
Pcam,POD,SRE,RUN1,PA1,0.879,495,87.949,99.532
Pcam,CSI,SRE,RUN1,PA1,0.866,495,87.949,99.532
Pcam,ETS,SRE,RUN1,PA1,0.831,495,87.949,99.532
Pcam,KAPPA,RF,RUN1,PA1,0.973,265,98.262,99.243
Pcam,TSS,RF,RUN1,PA1,0.98,63,99.421,98.595
Pcam,ROC,RF,RUN1,PA1,0.998,NA,NA,NA
Pcam,FAR,RF,RUN1,PA1,0.985,980,93.859,99.568
Pcam,SR,RF,RUN1,PA1,0.985,980,93.859,99.568
Pcam,ACCURACY,RF,RUN1,PA1,0.99,265,98.262,99.243
Pcam,BIAS,RF,RUN1,PA1,1,401,97.683,99.279
Pcam,POD,RF,RUN1,PA1,0.998,13,99.768,97.477
Pcam,CSI,RF,RUN1,PA1,0.959,265,98.262,99.243
Pcam,ETS,RF,RUN1,PA1,0.947,265,98.262,99.243
Pcam,KAPPA,GLM,RUN2,PA1,0.957,857,98.494,98.414
Pcam,TSS,GLM,RUN2,PA1,0.974,648,99.421,97.946
Pcam,ROC,GLM,RUN2,PA1,0.995,NA,NA,NA
Pcam,FAR,GLM,RUN2,PA1,0.975,976,89.108,99.243
Pcam,SR,GLM,RUN2,PA1,0.975,976,89.108,99.243
Pcam,ACCURACY,GLM,RUN2,PA1,0.984,857,98.494,98.414
Pcam,BIAS,GLM,RUN2,PA1,0.999,956,96.06,98.775
Pcam,POD,GLM,RUN2,PA1,0.998,205,99.768,97.081
Pcam,CSI,GLM,RUN2,PA1,0.937,857,98.494,98.414
Pcam,ETS,GLM,RUN2,PA1,0.918,857,98.494,98.414
Pcam,KAPPA,ANN,RUN2,PA1,0.963,652,99.421,98.378
Pcam,TSS,ANN,RUN2,PA1,0.978,652,99.421,98.378
Pcam,ROC,ANN,RUN2,PA1,0.997,NA,NA,NA
Pcam,FAR,ANN,RUN2,PA1,0.982,982,88.181,99.495
Pcam,SR,ANN,RUN2,PA1,0.982,982,88.181,99.495
Pcam,ACCURACY,ANN,RUN2,PA1,0.986,767,98.61,98.486
Pcam,BIAS,ANN,RUN2,PA1,0.998,952,96.987,98.991
Pcam,POD,ANN,RUN2,PA1,1,1,100,0
Pcam,CSI,ANN,RUN2,PA1,0.945,652,99.421,98.378
Pcam,ETS,ANN,RUN2,PA1,0.928,652,99.421,98.378
Pcam,KAPPA,SRE,RUN2,PA1,0.911,495,88.992,99.315
Pcam,TSS,SRE,RUN2,PA1,0.883,495,88.992,99.315
Pcam,ROC,SRE,RUN2,PA1,0.942,NA,NA,NA
Pcam,FAR,SRE,RUN2,PA1,0.976,495,88.992,99.315
Pcam,SR,SRE,RUN2,PA1,0.976,495,88.992,99.315
Pcam,ACCURACY,SRE,RUN2,PA1,0.969,495,88.992,99.315
Pcam,BIAS,SRE,RUN2,PA1,0.912,495,88.992,99.315
Pcam,POD,SRE,RUN2,PA1,0.89,495,88.992,99.315
Pcam,CSI,SRE,RUN2,PA1,0.871,495,88.992,99.315
Pcam,ETS,SRE,RUN2,PA1,0.836,495,88.992,99.315
Pcam,KAPPA,RF,RUN2,PA1,0.976,506,99.189,99.099
Pcam,TSS,RF,RUN2,PA1,0.985,289,99.537,98.955
Pcam,ROC,RF,RUN2,PA1,0.998,NA,NA,NA
Pcam,FAR,RF,RUN2,PA1,0.989,990,94.09,99.676
Pcam,SR,RF,RUN2,PA1,0.989,990,94.09,99.676
Pcam,ACCURACY,RF,RUN2,PA1,0.991,506,99.189,99.099
Pcam,BIAS,RF,RUN2,PA1,1,854,97.683,99.279
Pcam,POD,RF,RUN2,PA1,0.999,11,99.884,97.658
Pcam,CSI,RF,RUN2,PA1,0.964,506,99.189,99.099
Pcam,ETS,RF,RUN2,PA1,0.953,506,99.189,99.099
Pcam,KAPPA,GLM,RUN3,PA1,0.954,802,98.957,98.09
Pcam,TSS,GLM,RUN3,PA1,0.974,598,99.537,97.838
Pcam,ROC,GLM,RUN3,PA1,0.994,NA,NA,NA
Pcam,FAR,GLM,RUN3,PA1,0.974,976,89.108,99.207
Pcam,SR,GLM,RUN3,PA1,0.974,976,89.108,99.207
Pcam,ACCURACY,GLM,RUN3,PA1,0.983,822,98.841,98.126
Pcam,BIAS,GLM,RUN3,PA1,0.993,956,96.756,98.775
Pcam,POD,GLM,RUN3,PA1,0.999,1,100,0
Pcam,CSI,GLM,RUN3,PA1,0.932,802,98.957,98.09
Pcam,ETS,GLM,RUN3,PA1,0.912,802,98.957,98.09
Pcam,KAPPA,ANN,RUN3,PA1,0.968,812,99.189,98.703
Pcam,TSS,ANN,RUN3,PA1,0.981,301,99.884,98.234
Pcam,ROC,ANN,RUN3,PA1,0.998,NA,NA,NA
Pcam,FAR,ANN,RUN3,PA1,0.986,982,90.846,99.568
Pcam,SR,ANN,RUN3,PA1,0.986,982,90.846,99.568
Pcam,ACCURACY,ANN,RUN3,PA1,0.988,862,98.841,98.811
Pcam,BIAS,ANN,RUN3,PA1,1,942,96.987,99.063
Pcam,POD,ANN,RUN3,PA1,1,1,100,0
Pcam,CSI,ANN,RUN3,PA1,0.952,812,99.189,98.703
Pcam,ETS,ANN,RUN3,PA1,0.937,812,99.189,98.703
Pcam,KAPPA,SRE,RUN3,PA1,0.908,495,88.065,99.495
Pcam,TSS,SRE,RUN3,PA1,0.876,495,88.065,99.495
Pcam,ROC,SRE,RUN3,PA1,0.938,NA,NA,NA
Pcam,FAR,SRE,RUN3,PA1,0.982,495,88.065,99.495
Pcam,SR,SRE,RUN3,PA1,0.982,495,88.065,99.495
Pcam,ACCURACY,SRE,RUN3,PA1,0.968,495,88.065,99.495
Pcam,BIAS,SRE,RUN3,PA1,0.897,495,88.065,99.495
Pcam,POD,SRE,RUN3,PA1,0.881,495,88.065,99.495
Pcam,CSI,SRE,RUN3,PA1,0.867,495,88.065,99.495
Pcam,ETS,SRE,RUN3,PA1,0.831,495,88.065,99.495
Pcam,KAPPA,RF,RUN3,PA1,0.98,687,98.841,99.387
Pcam,TSS,RF,RUN3,PA1,0.985,334,99.537,98.991
Pcam,ROC,RF,RUN3,PA1,0.999,NA,NA,NA
Pcam,FAR,RF,RUN3,PA1,0.988,990,94.554,99.64
Pcam,SR,RF,RUN3,PA1,0.988,990,94.554,99.64
Pcam,ACCURACY,RF,RUN3,PA1,0.993,687,98.841,99.387
Pcam,BIAS,RF,RUN3,PA1,1,798,98.262,99.459
Pcam,POD,RF,RUN3,PA1,1,1,100,0
Pcam,CSI,RF,RUN3,PA1,0.969,687,98.841,99.387
Pcam,ETS,RF,RUN3,PA1,0.96,687,98.841,99.387
Pcam,KAPPA,GLM,RUN4,PA1,0.944,797,98.725,97.694
Pcam,TSS,GLM,RUN4,PA1,0.966,439,99.537,97.081
Pcam,ROC,GLM,RUN4,PA1,0.995,NA,NA,NA
Pcam,FAR,GLM,RUN4,PA1,0.975,976,89.571,99.279
Pcam,SR,GLM,RUN4,PA1,0.975,976,89.571,99.279
Pcam,ACCURACY,GLM,RUN4,PA1,0.979,797,98.725,97.694
Pcam,BIAS,GLM,RUN4,PA1,0.999,946,95.481,98.559
Pcam,POD,GLM,RUN4,PA1,1,6,100,94.667
Pcam,CSI,GLM,RUN4,PA1,0.919,797,98.725,97.694
Pcam,ETS,GLM,RUN4,PA1,0.894,797,98.725,97.694
Pcam,KAPPA,ANN,RUN4,PA1,0.96,800,98.841,98.414
Pcam,TSS,ANN,RUN4,PA1,0.974,526,99.189,98.162
Pcam,ROC,ANN,RUN4,PA1,0.995,NA,NA,NA
Pcam,FAR,ANN,RUN4,PA1,0.964,979,94.554,98.919
Pcam,SR,ANN,RUN4,PA1,0.964,979,94.554,98.919
Pcam,ACCURACY,ANN,RUN4,PA1,0.985,810,98.841,98.414
Pcam,BIAS,ANN,RUN4,PA1,0.999,969,96.292,98.811
Pcam,POD,ANN,RUN4,PA1,0.998,3,100,0
Pcam,CSI,ANN,RUN4,PA1,0.94,800,98.841,98.414
Pcam,ETS,ANN,RUN4,PA1,0.922,800,98.841,98.414
Pcam,KAPPA,SRE,RUN4,PA1,0.912,495,89.34,99.279
Pcam,TSS,SRE,RUN4,PA1,0.886,495,89.34,99.279
Pcam,ROC,SRE,RUN4,PA1,0.943,NA,NA,NA
Pcam,FAR,SRE,RUN4,PA1,0.975,495,89.34,99.279
Pcam,SR,SRE,RUN4,PA1,0.975,495,89.34,99.279
Pcam,ACCURACY,SRE,RUN4,PA1,0.969,495,89.34,99.279
Pcam,BIAS,SRE,RUN4,PA1,0.917,495,89.34,99.279
Pcam,POD,SRE,RUN4,PA1,0.893,495,89.34,99.279
Pcam,CSI,SRE,RUN4,PA1,0.873,495,89.34,99.279
Pcam,ETS,SRE,RUN4,PA1,0.839,495,89.34,99.279
Pcam,KAPPA,RF,RUN4,PA1,0.963,365,98.725,98.631
Pcam,TSS,RF,RUN4,PA1,0.977,93,99.537,98.126
Pcam,ROC,RF,RUN4,PA1,0.998,NA,NA,NA
Pcam,FAR,RF,RUN4,PA1,0.985,990,93.163,99.568
Pcam,SR,RF,RUN4,PA1,0.985,990,93.163,99.568
Pcam,ACCURACY,RF,RUN4,PA1,0.987,370,98.725,98.631
Pcam,BIAS,RF,RUN4,PA1,1,788,96.64,98.955
Pcam,POD,RF,RUN4,PA1,0.999,2,100,0
Pcam,CSI,RF,RUN4,PA1,0.946,365,98.725,98.631
Pcam,ETS,RF,RUN4,PA1,0.929,365,98.725,98.631
Pcam,KAPPA,GLM,RUN5,PA1,0.946,767,98.61,97.838
Pcam,TSS,GLM,RUN5,PA1,0.968,439,99.652,97.117
Pcam,ROC,GLM,RUN5,PA1,0.995,NA,NA,NA
Pcam,FAR,GLM,RUN5,PA1,0.977,976,88.992,99.315
Pcam,SR,GLM,RUN5,PA1,0.977,976,88.992,99.315
Pcam,ACCURACY,GLM,RUN5,PA1,0.98,767,98.61,97.838
Pcam,BIAS,GLM,RUN5,PA1,0.999,956,95.365,98.595
Pcam,POD,GLM,RUN5,PA1,0.998,1,100,0
Pcam,CSI,GLM,RUN5,PA1,0.922,767,98.61,97.838
Pcam,ETS,GLM,RUN5,PA1,0.898,767,98.61,97.838
Pcam,KAPPA,ANN,RUN5,PA1,0.959,882,98.03,98.667
Pcam,TSS,ANN,RUN5,PA1,0.973,256,99.537,97.766
Pcam,ROC,ANN,RUN5,PA1,0.998,NA,NA,NA
Pcam,FAR,ANN,RUN5,PA1,0.985,982,91.541,99.495
Pcam,SR,ANN,RUN5,PA1,0.985,982,91.541,99.495
Pcam,ACCURACY,ANN,RUN5,PA1,0.985,892,97.914,98.667
Pcam,BIAS,ANN,RUN5,PA1,0.998,952,96.64,98.991
Pcam,POD,ANN,RUN5,PA1,1,1,100,0
Pcam,CSI,ANN,RUN5,PA1,0.94,882,98.03,98.667
Pcam,ETS,ANN,RUN5,PA1,0.922,882,98.03,98.667
Pcam,KAPPA,SRE,RUN5,PA1,0.917,495,90.035,99.243
Pcam,TSS,SRE,RUN5,PA1,0.893,495,90.035,99.243
Pcam,ROC,SRE,RUN5,PA1,0.946,NA,NA,NA
Pcam,FAR,SRE,RUN5,PA1,0.974,495,90.035,99.243
Pcam,SR,SRE,RUN5,PA1,0.974,495,90.035,99.243
Pcam,ACCURACY,SRE,RUN5,PA1,0.971,495,90.035,99.243
Pcam,BIAS,SRE,RUN5,PA1,0.925,495,90.035,99.243
Pcam,POD,SRE,RUN5,PA1,0.9,495,90.035,99.243
Pcam,CSI,SRE,RUN5,PA1,0.879,495,90.035,99.243
Pcam,ETS,SRE,RUN5,PA1,0.846,495,90.035,99.243
Pcam,KAPPA,RF,RUN5,PA1,0.971,788,97.451,99.423
Pcam,TSS,RF,RUN5,PA1,0.975,52,99.189,98.306
Pcam,ROC,RF,RUN5,PA1,0.998,NA,NA,NA
Pcam,FAR,RF,RUN5,PA1,0.99,990,94.206,99.712
Pcam,SR,RF,RUN5,PA1,0.99,990,94.206,99.712
Pcam,ACCURACY,RF,RUN5,PA1,0.99,788,97.451,99.423
Pcam,BIAS,RF,RUN5,PA1,1,687,97.683,99.279
Pcam,POD,RF,RUN5,PA1,0.998,2,100,0
Pcam,CSI,RF,RUN5,PA1,0.957,788,97.451,99.423
Pcam,ETS,RF,RUN5,PA1,0.944,788,97.451,99.423
Smut,KAPPA,GLM,RUN1,PA1,0.97,795,99.586,98.853
Smut,TSS,GLM,RUN1,PA1,0.984,795,99.586,98.853
Smut,ROC,GLM,RUN1,PA1,0.998,NA,NA,NA
Smut,FAR,GLM,RUN1,PA1,0.972,980,93.37,99.319
Smut,SR,GLM,RUN1,PA1,0.972,980,93.37,99.319
Smut,ACCURACY,GLM,RUN1,PA1,0.99,835,99.448,98.889
Smut,BIAS,GLM,RUN1,PA1,1,960,96.961,99.176
Smut,POD,GLM,RUN1,PA1,1,2,100,0
Smut,CSI,GLM,RUN1,PA1,0.954,795,99.586,98.853
Smut,ETS,GLM,RUN1,PA1,0.942,795,99.586,98.853
Smut,KAPPA,ANN,RUN1,PA1,0.968,943,98.066,99.176
Smut,TSS,ANN,RUN1,PA1,0.981,367,99.586,98.531
Smut,ROC,ANN,RUN1,PA1,0.997,NA,NA,NA
Smut,FAR,ANN,RUN1,PA1,0.973,983,94.613,99.319
Smut,SR,ANN,RUN1,PA1,0.973,983,94.613,99.319
Smut,ACCURACY,ANN,RUN1,PA1,0.989,943,98.066,99.176
Smut,BIAS,ANN,RUN1,PA1,0.999,953,96.961,99.176
Smut,POD,ANN,RUN1,PA1,1,11,100,97.026
Smut,CSI,ANN,RUN1,PA1,0.95,943,98.066,99.176
Smut,ETS,ANN,RUN1,PA1,0.938,943,98.066,99.176
Smut,KAPPA,SRE,RUN1,PA1,0.905,495,86.326,99.821
Smut,TSS,SRE,RUN1,PA1,0.861,495,86.326,99.821
Smut,ROC,SRE,RUN1,PA1,0.931,NA,NA,NA
Smut,FAR,SRE,RUN1,PA1,0.992,495,86.326,99.821
Smut,SR,SRE,RUN1,PA1,0.992,495,86.326,99.821
Smut,ACCURACY,SRE,RUN1,PA1,0.97,495,86.326,99.821
Smut,BIAS,SRE,RUN1,PA1,0.87,495,86.326,99.821
Smut,POD,SRE,RUN1,PA1,0.863,495,86.326,99.821
Smut,CSI,SRE,RUN1,PA1,0.857,495,86.326,99.821
Smut,ETS,SRE,RUN1,PA1,0.826,495,86.326,99.821
Smut,KAPPA,RF,RUN1,PA1,0.983,662,98.757,99.642
Smut,TSS,RF,RUN1,PA1,0.985,158,99.033,99.463
Smut,ROC,RF,RUN1,PA1,1,NA,NA,NA
Smut,FAR,RF,RUN1,PA1,0.991,980,96.409,99.749
Smut,SR,RF,RUN1,PA1,0.991,980,96.409,99.749
Smut,ACCURACY,RF,RUN1,PA1,0.995,698,98.757,99.642
Smut,BIAS,RF,RUN1,PA1,0.999,738,98.619,99.678
Smut,POD,RF,RUN1,PA1,1,2,100,0
Smut,CSI,RF,RUN1,PA1,0.974,662,98.757,99.642
Smut,ETS,RF,RUN1,PA1,0.968,662,98.757,99.642
Smut,KAPPA,GLM,RUN2,PA1,0.972,950,99.171,99.033
Smut,TSS,GLM,RUN2,PA1,0.983,940,99.309,98.961
Smut,ROC,GLM,RUN2,PA1,0.997,NA,NA,NA
Smut,FAR,GLM,RUN2,PA1,0.976,980,95.58,99.391
Smut,SR,GLM,RUN2,PA1,0.976,980,95.58,99.391
Smut,ACCURACY,GLM,RUN2,PA1,0.991,950,99.171,99.033
Smut,BIAS,GLM,RUN2,PA1,0.99,970,98.343,99.248
Smut,POD,GLM,RUN2,PA1,0.999,2,100,0
Smut,CSI,GLM,RUN2,PA1,0.957,950,99.171,99.033
Smut,ETS,GLM,RUN2,PA1,0.946,950,99.171,99.033
Smut,KAPPA,ANN,RUN2,PA1,0.979,965,98.757,99.463
Smut,TSS,ANN,RUN2,PA1,0.987,252,99.862,98.853
Smut,ROC,ANN,RUN2,PA1,0.998,NA,NA,NA
Smut,FAR,ANN,RUN2,PA1,0.982,985,96.961,99.534
Smut,SR,ANN,RUN2,PA1,0.982,985,96.961,99.534
Smut,ACCURACY,ANN,RUN2,PA1,0.993,965,98.757,99.463
Smut,BIAS,ANN,RUN2,PA1,0.996,975,98.481,99.498
Smut,POD,ANN,RUN2,PA1,0.999,142,99.862,98.746
Smut,CSI,ANN,RUN2,PA1,0.968,965,98.757,99.463
Smut,ETS,ANN,RUN2,PA1,0.959,965,98.757,99.463
Smut,KAPPA,SRE,RUN2,PA1,0.905,495,86.74,99.713
Smut,TSS,SRE,RUN2,PA1,0.865,495,86.74,99.713
Smut,ROC,SRE,RUN2,PA1,0.932,NA,NA,NA
Smut,FAR,SRE,RUN2,PA1,0.987,495,86.74,99.713
Smut,SR,SRE,RUN2,PA1,0.987,495,86.74,99.713
Smut,ACCURACY,SRE,RUN2,PA1,0.97,495,86.74,99.713
Smut,BIAS,SRE,RUN2,PA1,0.878,495,86.74,99.713
Smut,POD,SRE,RUN2,PA1,0.867,495,86.74,99.713
Smut,CSI,SRE,RUN2,PA1,0.858,495,86.74,99.713
Smut,ETS,SRE,RUN2,PA1,0.827,495,86.74,99.713
Smut,KAPPA,RF,RUN2,PA1,0.982,273,99.586,99.355
Smut,TSS,RF,RUN2,PA1,0.989,273,99.586,99.355
Smut,ROC,RF,RUN2,PA1,0.999,NA,NA,NA
Smut,FAR,RF,RUN2,PA1,0.987,990,96.271,99.678
Smut,SR,RF,RUN2,PA1,0.987,990,96.271,99.678
Smut,ACCURACY,RF,RUN2,PA1,0.994,273,99.586,99.355
Smut,BIAS,RF,RUN2,PA1,1,924,98.066,99.498
Smut,POD,RF,RUN2,PA1,1,1,100,0
Smut,CSI,RF,RUN2,PA1,0.972,273,99.586,99.355
Smut,ETS,RF,RUN2,PA1,0.964,273,99.586,99.355
Smut,KAPPA,GLM,RUN3,PA1,0.961,905,98.895,98.638
Smut,TSS,GLM,RUN3,PA1,0.977,860,99.171,98.531
Smut,ROC,GLM,RUN3,PA1,0.996,NA,NA,NA
Smut,FAR,GLM,RUN3,PA1,0.959,980,94.613,98.961
Smut,SR,GLM,RUN3,PA1,0.959,980,94.613,98.961
Smut,ACCURACY,GLM,RUN3,PA1,0.987,910,98.895,98.638
Smut,BIAS,GLM,RUN3,PA1,0.997,970,96.133,98.889
Smut,POD,GLM,RUN3,PA1,0.999,3,100,0
Smut,CSI,GLM,RUN3,PA1,0.94,905,98.895,98.638
Smut,ETS,GLM,RUN3,PA1,0.924,905,98.895,98.638
Smut,KAPPA,ANN,RUN3,PA1,0.967,965,97.79,99.14
Smut,TSS,ANN,RUN3,PA1,0.984,588,99.724,98.674
Smut,ROC,ANN,RUN3,PA1,0.997,NA,NA,NA
Smut,FAR,ANN,RUN3,PA1,0.976,985,95.718,99.355
Smut,SR,ANN,RUN3,PA1,0.976,985,95.718,99.355
Smut,ACCURACY,ANN,RUN3,PA1,0.989,965,97.79,99.14
Smut,BIAS,ANN,RUN3,PA1,1,975,97.099,99.212
Smut,POD,ANN,RUN3,PA1,0.999,212,99.862,98.316
Smut,CSI,ANN,RUN3,PA1,0.949,965,97.79,99.14
Smut,ETS,ANN,RUN3,PA1,0.936,965,97.79,99.14
Smut,KAPPA,SRE,RUN3,PA1,0.902,495,86.74,99.57
Smut,TSS,SRE,RUN3,PA1,0.863,495,86.74,99.57
Smut,ROC,SRE,RUN3,PA1,0.932,NA,NA,NA
Smut,FAR,SRE,RUN3,PA1,0.981,495,86.74,99.57
Smut,SR,SRE,RUN3,PA1,0.981,495,86.74,99.57
